date,channel,video_title,views,likes,comment_text,video_id,stress_score,keyword_score,intensity_score,engagement_weight
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.31076877115170626,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.4373540716336547,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.309635103778325,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.28455840920682607,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.32096021112094436,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.41277601531032976,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.31498028367946257,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.2582524077816792,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.39480184246210553,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.3338239380182607,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.4334538978363548,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.3117269579066871,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.1850336457018705,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.17210153062460568,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.443819372457528,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.4503657734272123,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.4267658448585137,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.1956017471728016,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.21471042685069114,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.3531352700787295,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.25972139749935247,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.2947748905519091,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.28052599768950937,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.32561756794861957,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.42190922607495,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.3033885001778726,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.35319034995163273,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.1107203694639235,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.29085120238300494,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.21934513423035712,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.185542683118589,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,187272,3882,[simule],sim_2M M_0,0.21620214553312794,0.0,0.0,8.264363329731667
2018-01-01,2M Maroc,[simule] Video economie 2018-01,36674,2431,[simule],sim_2M M_0,0.17586051396015479,0.0,0.0,7.796469243086058
2018-01-01,2M Maroc,[simule] Video economie 2018-01,36674,2431,[simule],sim_2M M_0,0.2979926928902131,0.0,0.0,7.796469243086058
2018-01-01,2M Maroc,[simule] Video economie 2018-01,36674,2431,[simule],sim_2M M_0,0.25166060955669345,0.0,0.0,7.796469243086058
2018-01-01,2M Maroc,[simule] Video economie 2018-01,36674,2431,[simule],sim_2M M_0,0.26574528006413906,0.0,0.0,7.796469243086058
2018-01-01,2M Maroc,[simule] Video economie 2018-01,36674,2431,[simule],sim_2M M_0,0.3854840628341299,0.0,0.0,7.796469243086058
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.21554107628530206,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.16681175236742984,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.20929929389854815,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.25127129863220304,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.2453381896786271,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.13185166091679013,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.2375906677643018,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.24998713713029458,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.45601925079584593,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.3983626024331434,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.1526546858674993,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.20358208487836726,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.09773680725246284,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.17628295616107933,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,102166,7855,[simule],sim_2M M_1,0.25785103774092377,0.0,0.0,8.969032850034301
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.17057340781169142,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.03619057474131418,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.21480665456875142,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.13382929035043245,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.18179703895484647,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,133048,9055,[simule],sim_2M M_1,0.1505291173827102,0.0,0.0,9.111182800442965
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.09741251533260398,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.4210788275003399,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.11357855510313034,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.13073588535687555,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.3947688049667114,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.49090263264942974,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.12400559082351237,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.19630418130687036,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.26018658700243896,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.3850293754142964,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.14062945035925173,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.20737158128300323,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.2994069692633501,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.2685755341197888,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,23632,1671,[simule],sim_2M M_1,0.19559254100708418,0.0,0.0,7.421775793644647
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.20801095046007323,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.20547171331698716,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.25034187748415615,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.17946713772408168,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.2718850544468556,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.32059101102157767,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,115905,2096,[simule],sim_2M M_1,0.24343522690795505,0.0,0.0,7.64826303090192
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.2294541827960204,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.16450636439893684,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.25793107096839085,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.22069079356057905,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.41783173522154665,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.3710485286405649,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.2641727771478782,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.16077143854526404,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.1293295549392855,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,165815,7514,[simule],sim_2M M_1,0.336649453195791,0.0,0.0,8.924656302187074
2018-02-01,2M Maroc,[simule] Video economie 2018-02,22241,1662,[simule],sim_2M M_1,0.07243384859011578,0.0,0.0,7.416378479192928
2018-02-01,2M Maroc,[simule] Video economie 2018-02,22241,1662,[simule],sim_2M M_1,0.31291605075802936,0.0,0.0,7.416378479192928
2018-02-01,2M Maroc,[simule] Video economie 2018-02,22241,1662,[simule],sim_2M M_1,0.2703444178570858,0.0,0.0,7.416378479192928
2018-02-01,2M Maroc,[simule] Video economie 2018-02,22241,1662,[simule],sim_2M M_1,0.12950782582049009,0.0,0.0,7.416378479192928
2018-02-01,2M Maroc,[simule] Video economie 2018-02,22241,1662,[simule],sim_2M M_1,0.1870093547472977,0.0,0.0,7.416378479192928
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.20315118069547317,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.22013264329185664,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.20676862337917343,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.2431772135070153,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.36188086498717725,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.0,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.20813006361192155,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.24533270534131335,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.25608604648963207,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.19597427509887702,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.07134162699472069,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.258966180952063,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.38490810669256975,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.09139906097534073,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.30719110865063004,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.19987931733673267,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,116293,6393,[simule],sim_2M M_1,0.22392739629319686,0.0,0.0,8.763115329619787
2018-02-01,2M Maroc,[simule] Video economie 2018-02,37400,1151,[simule],sim_2M M_1,0.34645060094069935,0.0,0.0,7.049254841255837
2018-02-01,2M Maroc,[simule] Video economie 2018-02,37400,1151,[simule],sim_2M M_1,0.28188555919668673,0.0,0.0,7.049254841255837
2018-02-01,2M Maroc,[simule] Video economie 2018-02,37400,1151,[simule],sim_2M M_1,0.3853546319046881,0.0,0.0,7.049254841255837
2018-02-01,2M Maroc,[simule] Video economie 2018-02,37400,1151,[simule],sim_2M M_1,0.33541365742578555,0.0,0.0,7.049254841255837
2018-02-01,2M Maroc,[simule] Video economie 2018-02,37400,1151,[simule],sim_2M M_1,0.268964388521455,0.0,0.0,7.049254841255837
