date,source,article_title,comment_text,comment_count,stress_score,keyword_score,intensity_score,engagement_weight
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],4,0.3869078257230815,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],9,0.299978286495644,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],7,0.3709307831913266,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],11,0.3167282014634646,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],12,0.297086441364288,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],12,0.1844701638488955,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],15,0.4145019209650354,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],6,0.4203209440491993,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],14,0.2517727006956565,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],4,0.3993432297659117,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],12,0.394858232398106,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],14,0.2108495248700694,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],15,0.2508592765577683,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],13,0.2820179370489298,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],8,0.3094336502904502,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],4,0.3950262352916329,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],6,0.3339427898486842,0.0,0.0,1.0
2018-03-01,hespress,[simule] Article economie 2018-03,[simule],4,0.1184139183040537,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],9,0.2237786248637577,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],12,0.2209848571328873,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],10,0.2645071712311224,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],3,0.1851256290680222,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],12,0.2936875658947408,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],8,0.3303181814831285,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],4,0.2525034918205011,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],15,0.3714576725115557,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],6,0.3342862814475015,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],7,0.2788765921471953,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],15,0.2355616375535311,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],9,0.3106367897888851,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],3,0.3053629151634843,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],13,0.2984762290174173,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],4,0.3094953128982998,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],3,0.441384615389721,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],15,0.2229775784424817,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],12,0.1741616863402271,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],13,0.2439804853701084,0.0,0.0,1.0
2018-04-01,hespress,[simule] Article economie 2018-04,[simule],14,0.3877053361582461,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.1244461543575916,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],13,0.0049947471839229,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.0917847166142503,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],9,0.1344227153737295,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.2666867280264269,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.1692368652228108,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.0594142499317361,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],14,0.3471176385252792,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.0890350232866442,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.3237309518287205,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.083052539256988,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.1473179530199729,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.3150736811154627,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.0978293032887563,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.2389648756479549,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],10,0.1738444304151027,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.1932310789522273,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],8,0.1848830165955374,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],4,0.1826259169127942,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.1595107386079894,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.2416599979171217,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.2163712623269879,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],11,0.2320774287854469,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],15,0.2039436675608238,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.1462122734300828,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.1961539882404315,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],3,0.3713903808279583,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],11,0.2348046403180307,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],10,0.1428923393379292,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],3,0.2248295334661632,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],7,0.1149439983548372,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],4,0.2249568541252817,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.1227756528394207,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.3365376103220105,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.1735080770441978,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],14,0.2246205472013602,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.2665398756658556,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.2389688369330717,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],12,0.2421843415408053,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],4,0.2745475327655536,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.0570098565228523,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],14,0.2433945106365813,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.2860220509723241,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.2325893652916529,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.2885821704944848,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],9,0.4005305489304909,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.3314487728932112,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.2360605139475246,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.1781106509410401,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.2355860380088859,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.3089549511563726,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.4009274602301517,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.2974694661117222,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.4018572938907795,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],9,0.3285815859411208,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.2386168555145794,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],12,0.2065486259333339,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.3415092465649443,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],3,0.324930559190769,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],5,0.2470904471969433,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.3224120508958569,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.4079942244091002,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.1365793113450968,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.1520234558638108,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.2043216438820941,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],8,0.2967867361432117,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.1898695969850963,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],15,0.2484065987014969,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],15,0.1484592193209058,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],3,0.2707447889954956,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.3382089941599318,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],3,0.062480870583548,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.2701333695938168,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.2788952541012115,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.3750808058034927,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],6,0.1984957572561076,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.2930565370948644,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],13,0.3638599551156768,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.2752525602874487,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.2132910150731294,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],5,0.3444442324739961,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.2775967496058465,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],13,0.2805939671374111,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],12,0.1898988868157224,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],9,0.2467647053986843,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],7,0.2896380171431526,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.1742836214366002,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],15,0.2489657855693068,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.1994794496898679,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],12,0.1931865066116474,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],7,0.3265173232336986,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],13,0.2598805924397258,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.3275100266001952,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],15,0.3263121133460779,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.4451787560225598,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.2425535728855894,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.3873068569162443,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.2223505535183269,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],10,0.3637305627837152,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],3,0.130785744710159,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.1308642730253647,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.1954356047928391,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],3,0.3009015354198947,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.2810684423411573,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],10,0.0741582330642615,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.2633147948261036,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.295717369732202,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.3151227980925746,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],15,0.1737316198981778,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.2875322634553064,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.2450585265544436,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],14,0.1703477555956475,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.2123527035187215,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],14,0.2923638946586316,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.1952223228472724,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],6,0.2054545132720078,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.2173182432389877,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],5,0.0672767869409057,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.1230038303792573,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],15,0.0400323270373738,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],6,0.172460461412824,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.2039308913146322,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.2425448231805863,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.3329365072066535,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.221190581847147,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.218874858955628,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.3350084877907899,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],10,0.1597297587190412,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.1791695884493393,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.155670908326546,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.1980802815792838,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.3643832031185169,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.1161470953950749,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],9,0.1434781014926354,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.2646973837022943,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],5,0.0802491505574357,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],8,0.2488240554233177,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],5,0.2545120933781318,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2448814503130117,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.3314553477036096,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.3235170726306147,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],11,0.3261778607623237,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.2698012203788659,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.1790754871003576,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.2707050586802358,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],12,0.3863915080142064,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],5,0.2867331100317486,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],4,0.3251261839717198,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],14,0.4633825547723165,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.3027746032586385,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.383323325045327,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.2295712298266284,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],13,0.2951550846117077,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.3223367693646205,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],4,0.1700587129832987,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],8,0.1313854375687128,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.2605300896528695,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2737687855161153,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.3857035820406,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.220256823140686,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2646578535399902,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.2744750054048086,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.3467578018060477,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],11,0.270083433737295,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2058690543566239,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.2977312374369977,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.3150704918580382,0.0,0.0,1.0
