date,source,article_title,comment_text,comment_count,stress_score,keyword_score,intensity_score,engagement_weight
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.12444615435759165,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],13,0.004994747183922982,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.09178471661425033,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],9,0.1344227153737295,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.26668672802642696,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.16923686522281084,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.059414249931736135,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],14,0.3471176385252792,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.08903502328664421,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],6,0.3237309518287205,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.08305253925698805,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.14731795301997294,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],7,0.31507368111546274,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],4,0.09782930328875639,0.0,0.0,1.0
2018-05-01,hespress,[simule] Article economie 2018-05,[simule],15,0.2389648756479549,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],10,0.17384443041510272,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.19323107895222738,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],8,0.18488301659553746,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],4,0.18262591691279426,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.1595107386079894,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],5,0.24165999791712178,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.21637126232698795,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],11,0.23207742878544696,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],15,0.2039436675608238,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.14621227343008286,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],9,0.1961539882404315,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],3,0.3713903808279583,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],11,0.23480464031803072,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],10,0.14289233933792928,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],3,0.22482953346616327,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],7,0.11494399835483723,0.0,0.0,1.0
2018-06-01,hespress,[simule] Article economie 2018-06,[simule],4,0.22495685412528174,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.12277565283942071,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.33653761032201057,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.17350807704419788,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],14,0.2246205472013602,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.26653987566585563,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.23896883693307172,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],12,0.2421843415408053,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],4,0.2745475327655536,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.057009856522852315,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],14,0.24339451063658138,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.2860220509723241,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.23258936529165292,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.28858217049448487,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],9,0.4005305489304909,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.3314487728932112,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.23606051394752461,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],8,0.17811065094104017,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.23558603800888597,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.30895495115637267,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.4009274602301517,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],13,0.2974694661117222,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],7,0.4018572938907795,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],9,0.32858158594112086,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.23861685551457945,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],12,0.20654862593333395,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],11,0.34150924656494436,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],3,0.324930559190769,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],5,0.24709044719694337,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],15,0.3224120508958569,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.40799422440910027,0.0,0.0,1.0
2018-07-01,hespress,[simule] Article economie 2018-07,[simule],10,0.13657931134509685,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.15202345586381083,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.20432164388209412,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],8,0.29678673614321177,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.18986959698509637,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],15,0.24840659870149695,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],15,0.14845921932090586,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],3,0.2707447889954956,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.3382089941599318,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],3,0.06248087058354809,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.27013336959381684,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.2788952541012115,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],12,0.3750808058034927,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],6,0.19849575725610763,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],10,0.29305653709486446,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],13,0.3638599551156768,0.0,0.0,1.0
2018-08-01,hespress,[simule] Article economie 2018-08,[simule],4,0.27525256028744877,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.21329101507312948,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],5,0.3444442324739961,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.2775967496058465,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],13,0.2805939671374111,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],12,0.18989888681572248,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],9,0.24676470539868434,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],7,0.2896380171431526,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.17428362143660028,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],15,0.24896578556930682,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.1994794496898679,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],12,0.1931865066116474,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],7,0.32651732323369864,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],13,0.2598805924397258,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.3275100266001952,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],15,0.32631211334607796,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.44517875602255985,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.24255357288558949,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.38730685691624434,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.22235055351832697,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],10,0.3637305627837152,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],3,0.130785744710159,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],8,0.13086427302536474,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.1954356047928391,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],3,0.30090153541989473,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.28106844234115735,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],10,0.0741582330642615,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],4,0.2633147948261036,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],11,0.295717369732202,0.0,0.0,1.0
2018-09-01,hespress,[simule] Article economie 2018-09,[simule],6,0.31512279809257465,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],15,0.17373161989817784,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.28753226345530647,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.24505852655444366,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],14,0.17034775559564758,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.2123527035187215,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],14,0.29236389465863166,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.19522232284727242,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],6,0.20545451327200787,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.21731824323898774,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],5,0.06727678694090572,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.1230038303792573,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],15,0.040032327037373805,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],6,0.17246046141282403,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.2039308913146322,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.24254482318058634,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.3329365072066535,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.22119058184714702,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.21887485895562808,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.33500848779078995,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],10,0.15972975871904121,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],11,0.17916958844933936,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],13,0.155670908326546,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.19808028157928384,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],4,0.3643832031185169,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],12,0.11614709539507498,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],9,0.14347810149263543,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],3,0.26469738370229434,0.0,0.0,1.0
2018-10-01,hespress,[simule] Article economie 2018-10,[simule],5,0.08024915055743576,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],8,0.24882405542331773,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],5,0.25451209337813185,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.24488145031301178,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.3314553477036096,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.3235170726306147,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],11,0.3261778607623237,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.2698012203788659,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.17907548710035767,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.27070505868023587,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],12,0.3863915080142064,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],5,0.2867331100317486,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],4,0.32512618397171983,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],14,0.4633825547723165,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.30277460325863853,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],15,0.38332332504532707,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],6,0.22957122982662845,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],13,0.2951550846117077,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.3223367693646205,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],4,0.1700587129832987,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],8,0.13138543756871288,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.26053008965286956,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2737687855161153,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.38570358204060007,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],9,0.22025682314068604,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2646578535399902,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.2744750054048086,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.3467578018060477,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],11,0.270083433737295,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],7,0.2058690543566239,0.0,0.0,1.0
2018-11-01,hespress,[simule] Article economie 2018-11,[simule],10,0.2977312374369977,0.0,0.0,1.0
