date,ipc,ipc_yoy,ipc_mom,ipc_change
2017-12-01,1.0510649477297216,0.6845119159044843,0.06646584533256394,0.10056295302673338
2018-01-01,1.052417874370115,0.8441587897685343,0.1287196041800831,0.12494305132567388
2018-02-01,1.0545986503065428,0.6301374546210381,0.20721578277385078,0.09225928456798711
2018-03-01,1.0587311681894003,0.9516539311685612,0.39185692885690404,0.14135891998980382
2018-04-01,1.0588678088142203,0.6779150417008273,0.012906073697038778,0.099555526838809
2018-05-01,1.0613322022433078,0.6690930914658333,0.23273853530851873,0.09820830337798088
2018-06-01,1.064844732857638,0.8955571683907371,0.330954870388922,0.13279223429359444
2018-07-01,1.0625349131314734,0.6131991233891076,-0.21691610569044562,0.08967258699941374
2018-08-01,1.063672026777358,0.8621783645972547,0.10701894420894753,0.12769486847684106
2018-09-01,1.060259847452588,0.6553348191379316,-0.3207924283867958,0.09610724105424583
2018-10-01,1.0604274601015546,0.6946584084223328,0.015808638737890846,0.10211245085896317
2018-11-01,1.058807027692582,0.803549297548134,-0.15280935942731944,0.11874146786688015
2018-12-01,1.0598969298382042,0.8402889019902604,0.10293680690780516,0.12435207048053355
2019-01-01,1.0626623859948328,0.973426228706864,0.26091746081864375,0.14468382539715693
2019-02-01,1.0604186084063074,0.5518647400196253,-0.21114679677165515,0.08030605034598536
2019-03-01,1.0656214984790175,0.6508101864423965,0.4906449237560562,0.09541627237309469
2019-04-01,1.0673360554582931,0.7997454048164876,0.16089737132019,0.11816056530066305
2019-05-01,1.0676794540175343,0.5980457165824626,0.032173424432269115,0.08735846998247519
2019-06-01,1.0673131049992393,0.2318058272192447,-0.03431264101940723,0.031429003356827655
2019-07-01,1.0696816129386777,0.672608468567093,0.22191313198951512,0.09874514595567858
2019-08-01,1.0681906924432536,0.4248175708433166,-0.1393798376442268,0.06090433956924825
2019-09-01,1.0683435348649775,0.762425119824317,0.014308533373785792,0.11246128541730994
2019-10-01,1.067020449451162,0.6217294060808065,-0.12384456596938875,0.0909752691347274
2019-11-01,1.0688018523996006,0.943970378511727,0.16695115349991685,0.140185544247926
2019-12-01,1.0661313775176946,0.5882126369063156,-0.24985687252603306,0.08585683425805804
2020-01-01,1.0658666775497139,0.30153429698005496,-0.024828081563177395,0.042077423246658426
2020-02-01,1.0694465090808498,0.8513525321957927,0.3358610984410815,0.12604162684593848
2020-03-01,1.0716414704357937,0.5649259108762905,0.2052427434477755,0.08230065645180815
2020-04-01,1.075527852401112,0.7674993176634892,0.36265692141774775,0.1132361796517729
2020-05-01,1.0764955518233947,0.8257251530584986,0.08997437120037421,0.12212800168442417
2020-06-01,1.076857710960309,0.8942648522128449,0.03364241833612169,0.13259488125630822
2020-07-01,1.0787711726246856,0.8497444076875027,0.17768936832611715,0.12579604587939583
2020-08-01,1.074372593123434,0.5787263195526249,-0.4077398073726535,0.08440815352927111
2020-09-01,1.074373706034209,0.5644412094461426,0.00010358704065627222,0.08222663640852998
2020-10-01,1.073099207126143,0.5696945806528575,-0.11862715002309843,0.0830288926840246
2020-11-01,1.0734838757505796,0.4380628027980338,0.03584651091737001,0.06292705413441575
2020-12-01,1.0722573751502504,0.5746006319426789,-0.11425421732316199,0.0837781088121609
2021-01-01,1.0763546502088683,0.9839854158181227,0.3821167523369917,0.1462963469173003
2021-02-01,1.0821968029406532,1.192232968319451,0.5427720993866902,0.17809838398580968
2021-03-01,1.087270502887013,1.458419899041763,0.4688333889522722,0.21874849745079122
2021-04-01,1.0954834806932574,1.8554264538658494,0.7553757583266041,0.27937642330781304
2021-05-01,1.1044108127359533,2.5931608231241743,0.8149216487542521,0.3920377990409899
2021-06-01,1.1116297925915677,3.2290321439264247,0.653649871258577,0.489143397988311
2021-07-01,1.1188013917269732,3.7107238419147537,0.6451427609443838,0.5627038170713653
2021-08-01,1.1251091498633945,4.722435872313002,0.5637960573757095,0.7172050494120275
2021-09-01,1.125890107300599,4.795016945877273,0.06941170439322963,0.7282890980082213
2021-10-01,1.1281198024089931,5.127260827095403,0.19803843145402844,0.7790269439006334
2021-11-01,1.1313381009428922,5.38938930515942,0.2852798547660296,0.8190572802766186
2021-12-01,1.1403714302072145,6.352397907024843,0.7984641599883879,0.9661208826381503
2022-01-01,1.1451825121456811,6.3945338019821385,0.4218872738325663,0.9725555671146375
2022-02-01,1.1524824435617853,6.494718930063814,0.6374469867188814,0.9878551042217855
2022-03-01,1.158750347952095,6.574246691626651,0.5438611603434618,1.0
2022-04-01,1.1665627862731152,6.488395930432156,0.674212381884276,0.9868895021474519
2022-05-01,1.174895676694521,6.382123675877094,0.7143113529300527,0.970660383782699
2022-06-01,1.1795396824402091,6.109038305848347,0.3952696258746613,0.9289567913216715
2022-07-01,1.184088891079083,5.835486068830553,0.3856766081377305,0.8871819023622537
2022-08-01,1.1872807659461038,5.525829746407962,0.2695637879105428,0.8398934625899844
2022-09-01,1.1904277016103408,5.732139743591436,0.2650540423544623,0.8713996104377055
2022-10-01,1.196134921698034,6.02906882263754,0.4794260146981477,0.9167444390569149
2022-11-01,1.201291112976118,6.1832101274521545,0.43107104261819185,0.9402837672776945
2022-12-01,1.2090464154183151,6.022159394033744,0.6455806056022473,0.9156892818560698
2023-01-01,1.2125973355708561,5.886819149801958,0.29369593319643617,0.8950211135524213
2023-02-01,1.2171823284446168,5.613958394270568,0.3781133884482868,0.8533518225680992
2023-03-01,1.2184537963282187,5.1523996071837,0.10445993618939386,0.7828659538031388
2023-04-01,1.2211335432544843,4.6779099782283895,0.21993012245034027,0.7104053818184392
2023-05-01,1.2246983462734844,4.2389014247698364,0.2919257307025802,0.6433632191481599
2023-06-01,1.227668325286758,4.080290266028297,0.24250698323473596,0.6191412876575341
2023-07-01,1.2336839314949377,4.1884558490079105,0.490002558856828,0.6356595412366856
2023-08-01,1.2303692898441774,3.6291772876264616,-0.2686783515729041,0.550250626091995
2023-09-01,1.2335673228467006,3.6238757866607907,0.25992464448849617,0.5494410197931267
2023-10-01,1.2315921845753353,2.9643196795029025,-0.16011596892882007,0.4487184541895616
2023-11-01,1.235454077828506,2.8438539570772026,0.313569158812288,0.43032181363340216
2023-12-01,1.2363692072710768,2.2598629386207936,0.0740723155149059,0.3411389935063383
2024-01-01,1.2381669669421596,2.1086663001173456,0.1454063770360836,0.31804935310208915
2024-02-01,1.239438856210797,1.8285286637886644,0.10272356657829995,0.2752687903161112
2024-03-01,1.240017818456856,1.7697857886462387,0.046711642382191165,0.26629800976982687
2024-04-01,1.2431691083022234,1.8045172184044223,0.25413262603670717,0.2716019386916568
2024-05-01,1.2429156009908422,1.48748912520289,-0.02039202146257857,0.22318773621650562
2024-06-01,1.2421615913543491,1.18055225251541,-0.060664588640768624,0.17631459083902362
2024-07-01,1.241681169849874,0.6482404569576827,-0.03867624855082852,0.09502384215556123
2024-08-01,1.2427588818765833,1.0069815733108056,0.08679458566966947,0.14980815123015492
2024-09-01,1.2433686368846157,0.7945503951334087,0.04906462684954871,0.1173672215685129
2024-10-01,1.2397399874203603,0.6615666246562402,-0.29184019578838427,0.09705891663322161
2024-11-01,1.238223966299482,0.2242000346823536,-0.12228540954243305,0.030267502569479576
2024-12-01,1.238428739209404,0.16657903854406797,0.01653763095330607,0.021468047146816174
